date,spot,return,excess_return,moving_average_10d,moving_average_30d,historical_volatility_10d,historical_volatility_30d,liquidation_level
2019-10-22,173.9,-0.015066129959747007,-0.017761040668087515,177.277,178.59833333333333,4.594736239558358,9.180989009654805,190.54
2019-10-23,171.06,-0.05214544604232442,-0.054840356750664926,176.451,177.31533333333334,4.9177556985998105,7.17722534675908,190.54
2019-10-24,162.32,-0.012259733859043746,-0.014954644567384254,174.603,176.20933333333332,6.362033305302452,6.826280823776415,190.54
2019-10-25,160.29,0.1315116351612703,0.12881672445292977,171.956,175.99099999999999,6.247510081802365,7.229145678527959,190.54
2019-10-26,181.42,-0.01074853930106928,-0.013443450009409788,172.05,176.37333333333333,6.395335105458593,7.201893588797876,190.54
2019-10-27,179.57,0.02400178203486107,0.021306871326520566,172.551,176.8143333333333,6.797410372912448,6.967578455979523,190.54
2019-10-28,183.68,-0.01181402439024399,-0.014508935098584497,173.189,177.13233333333335,7.5503810794187345,7.058423523966116,190.54
2019-10-29,181.65,0.04883016790531244,0.04613525719697193,174.07,177.39,8.00541067029044,7.078177731591661,190.91
2019-10-30,190.54,-0.039676708302718605,-0.04237161901105911,175.93800000000002,178.09466666666665,9.476649431336188,7.303997834598266,190.91
2019-10-31,183.27,-0.0045834015387133924,-0.0072783122470539,176.77,178.18933333333334,9.74178742440125,7.353546145876852,190.91
